epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,6609.75,1.46323,0.87601,1.47347,0.80893,0.29447,0.36846,0.09418,3.122,2.26449,2.82945,0.005941,0.005941,0.005941
125,6662.71,1.50779,0.90068,1.49675,0.6771,0.74984,0.67734,0.35647,1.67874,0.89147,1.74136,0.005908,0.005908,0.005908
126,6715.7,1.48666,0.88531,1.47204,0.63371,0.62875,0.64876,0.32852,1.92922,1.07406,1.91231,0.005875,0.005875,0.005875
127,6768.58,1.48527,0.90402,1.48714,0.65587,0.61386,0.60011,0.31454,1.96941,1.22598,1.964,0.005842,0.005842,0.005842
128,6821.39,1.4935,0.88122,1.44198,0.67596,0.59171,0.61599,0.30219,1.91275,1.06061,1.89484,0.005809,0.005809,0.005809
129,6874.32,1.53079,0.9211,1.49041,0.63229,0.57826,0.58182,0.30656,1.87954,1.12805,1.90959,0.005776,0.005776,0.005776
130,6927.28,1.51507,0.94694,1.5178,0.67934,0.644,0.63641,0.32059,1.85032,1.00541,1.86079,0.005743,0.005743,0.005743
131,6980.22,1.45309,0.89979,1.46217,0.72098,0.67879,0.66142,0.34915,1.77988,0.97914,1.81343,0.00571,0.00571,0.00571
132,7033.14,1.49197,0.91641,1.47353,0.01277,0.02005,0.00537,0.00114,3.60318,5.59551,3.26039,0.005677,0.005677,0.005677
133,7086.21,1.4709,0.88063,1.46156,0.0065,0.09788,0.00406,0.0012,3.8904,8.14667,3.6274,0.005644,0.005644,0.005644
134,7139.14,1.44764,0.88389,1.43514,0.89052,0.62296,0.65099,0.31238,1.91646,1.12614,1.91518,0.005611,0.005611,0.005611
135,7192.12,1.39368,0.83746,1.42712,0.92108,0.56215,0.56632,0.2879,1.93747,1.06787,2.00125,0.005578,0.005578,0.005578
136,7245.12,1.49796,0.88777,1.50052,0.85018,0.41236,0.3834,0.12403,2.69664,2.30948,2.62661,0.005545,0.005545,0.005545
137,7298.08,1.5047,0.87335,1.46177,0.89217,0.51224,0.53503,0.2517,2.13469,2.08541,2.15892,0.005512,0.005512,0.005512
138,7351.03,1.50542,0.92128,1.5045,0.59123,0.56219,0.56887,0.27074,2.04918,1.27986,2.0435,0.005479,0.005479,0.005479
139,7404.11,1.47118,0.87207,1.46593,0.6587,0.67879,0.65976,0.36023,1.74228,0.98779,1.74975,0.005446,0.005446,0.005446
140,7457.08,1.43681,0.865,1.43073,0.98357,0.59325,0.62765,0.30135,1.87916,1.20351,1.86601,0.005413,0.005413,0.005413
141,7510.05,1.44543,0.87404,1.43566,0.56734,0.46214,0.50046,0.19912,2.5701,1.82124,2.41464,0.00538,0.00538,0.00538
142,7562.98,1.48262,0.92065,1.448,0.27229,0.306,0.2662,0.08871,2.79852,3.4806,2.90048,0.005347,0.005347,0.005347
143,7615.97,1.45482,0.87523,1.46318,0.66144,0.69158,0.67532,0.37153,1.63491,0.87429,1.68083,0.005314,0.005314,0.005314
144,7668.96,1.41852,0.87118,1.42541,0.592,0.69202,0.62105,0.32163,1.91142,0.98834,1.92791,0.005281,0.005281,0.005281
145,7721.88,1.4093,0.85292,1.42081,0.62978,0.65957,0.62393,0.33605,1.84163,0.95665,1.83467,0.005248,0.005248,0.005248
146,7774.8,1.41835,0.82281,1.43125,0.91102,0.49802,0.53121,0.24552,2.09705,1.41827,2.16031,0.005215,0.005215,0.005215
147,7827.72,1.40467,0.85298,1.42083,0.39317,0.33303,0.29411,0.09279,2.81224,2.70514,2.755,0.005182,0.005182,0.005182
148,7880.81,1.3819,0.82153,1.37978,0.75807,0.36111,0.34168,0.11483,2.76154,2.26462,2.77927,0.005149,0.005149,0.005149
149,7933.75,1.44552,0.88118,1.43277,0.63391,0.66799,0.63463,0.33024,1.80225,0.98394,1.81209,0.005116,0.005116,0.005116
150,7986.74,1.39387,0.81578,1.39212,0.62062,0.63029,0.59801,0.30789,1.79721,1.05314,1.88426,0.005083,0.005083,0.005083
151,8039.95,1.44978,0.85915,1.43812,0.64796,0.61795,0.60613,0.31397,1.83921,0.99296,1.88458,0.00505,0.00505,0.00505
152,8093.07,1.39103,0.82034,1.42736,0.67772,0.69158,0.6954,0.37033,1.7028,0.93993,1.74443,0.005017,0.005017,0.005017
153,8146.37,1.41531,0.84036,1.41763,0.77354,0.37461,0.42298,0.12955,2.82267,2.00894,2.83345,0.004984,0.004984,0.004984
154,8199.48,1.40645,0.81142,1.42592,0.7355,0.67879,0.67897,0.37457,1.72419,0.90098,1.76021,0.004951,0.004951,0.004951
